"No.","Time","Source","Destination","Protocol","Length","Info"
"2191","120.249884292","172.16.208.128","172.16.0.4","TCP","66","12345  >  59278 [ACK] Seq=1 Ack=2 Win=65280 Len=0 TSval=164755673 TSecr=1427941331"
"2192","120.250236800","172.16.208.128","172.16.0.4","TCP","66","12345  >  59278 [FIN, ACK] Seq=1 Ack=3 Win=65280 Len=0 TSval=164755673 TSecr=1427941331"
"2193","120.251022917","172.16.0.4","172.16.208.128","TCP","66","59278  >  12345 [ACK] Seq=3 Ack=2 Win=64256 Len=0 TSval=1427941332 TSecr=164755673"
"2194","120.364007220","172.16.0.4","172.16.208.128","TCP","74","59280  >  12345 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=1427941446 TSecr=0 WS=128"
"2195","120.364075621","172.16.208.128","172.16.0.4","TCP","74","12345  >  59280 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=164755787 TSecr=1427941446 WS=128"
"2196","120.364585933","172.16.0.4","172.16.208.128","TCP","66","59280  >  12345 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1427941446 TSecr=164755787"
"2197","120.364845938","172.16.0.4","172.16.208.128","TCP","67","59280  >  12345 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=1 TSval=1427941446 TSecr=164755787"
"2198","120.364857838","172.16.0.4","172.16.208.128","TCP","66","59280  >  12345 [FIN, ACK] Seq=2 Ack=1 Win=64256 Len=0 TSval=1427941447 TSecr=164755787"
"2199","120.364896340","172.16.208.128","172.16.0.4","TCP","66","12345  >  59280 [ACK] Seq=1 Ack=2 Win=65280 Len=0 TSval=164755788 TSecr=1427941446"
"2200","120.365224147","172.16.208.128","172.16.0.4","TCP","66","12345  >  59280 [FIN, ACK] Seq=1 Ack=3 Win=65280 Len=0 TSval=164755788 TSecr=1427941447"
"2201","120.366191368","172.16.0.4","172.16.208.128","TCP","66","59280  >  12345 [ACK] Seq=3 Ack=2 Win=64256 Len=0 TSval=1427941448 TSecr=164755788"
"2202","120.944661884","172.16.0.4","172.16.208.128","TCP","74","59282  >  12345 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=1427942026 TSecr=0 WS=128"
"2203","120.944700084","172.16.208.128","172.16.0.4","TCP","74","12345  >  59282 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=164756368 TSecr=1427942026 WS=128"
